spotify_id,year,title,artist,peak_pos,popularity,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode
05IoVEZIUUaQUI0Jw5W4AV,2011,It's Not Your Fault (This Time),Jonny Lives!,0,0,0.812,0.425,110.031,0.0335,0.000168,0.182,4,0.415,6,240360,-5.954,0.695,1
05KOgYg8PGeJyyWBPi5ja8,2017,Free Smoke,drake,18,1,0.492,0.484,141.953,0.448,0.0621,0,4,0.617,10,218674,-7.588,0.208,0
05kpDKj3MNFtZOlKkfurGG,2011,Walking,mary mary,94,1,0.546,0.192,100.085,0.115,0.13,0.000194,4,0.759,6,200187,-6.071,0.584,0
05lem7bHWxyo98HOwPmils,2003,Hope Leaves,Opeth,0,0,0.48,0.133,139.17,0.0249,0.58,0.079,4,0.501,2,267147,-9.021,0.122,1
05ljqOaMvnkiWyJWAfjayF,2016,Say It,tory lanez,23,1,0.525,0.23,107.309,0.0777,0.089,3.31E-06,4,0.522,4,236893,-10.1,0.246,0
05NCQz6oqduUipGoWjpncI,2002,Where Do We Go From Here,filter,94,1,0.782,0.365,94.105,0.0329,0.000223,0.0117,4,0.498,7,334933,-6.213,0.189,1
05o8xgjPlkNGnlWIsDlDiY,2009,Unter der Linden,Heimataerde,0,0,0.974,0.31,129.986,0.0573,0.000108,0.303,4,0.463,11,298027,-3.925,0.872,0
05pKAafT85jeeNhZ6kq7HT,2012,I Won't Give Up,jason mraz,8,1,0.303,0.115,136.703,0.0398,0.694,0,3,0.585,4,240166,-10.058,0.142,1
05PoXOB6dC8MEsa2SKP7uG,2010,I Want to Be with You Tonight - Extended Version,Trans-X,0,0,0.812,0.0774,130.022,0.0309,2.14E-05,0.525,4,0.605,7,382867,-7.419,0.953,0
05Rdg52eBYVUy5A55rnz39,2011,Only Prettier,miranda lambert,61,1,0.695,0.0698,167.968,0.0348,0.0818,0,4,0.389,8,189440,-2.4,0.778,1
05riEz6hccTC3AOu2Tj5dG,2010,Santa Monica Dream,Angus & Julia Stone,0,0,0.262,0.109,121.021,0.034,0.911,0.061,4,0.62,5,330307,-13.803,0.0699,1
05SBRd4fXgn8FX7bf8BCAE,2013,I Need Your Love,calvin harris,16,1,0.869,0.237,124.989,0.0483,0.41,0,4,0.695,8,234507,-5.066,0.58,1
05sCwjQ7K5BGhM9KLkGMkr,2011,Goin' to Boston,Wee Sing,0,0,0.461,0.066,112.254,0.0453,0.233,0,4,0.734,5,73000,-11.638,0.953,1
05segV0NLhEZOdEGI0gbnq,2017,Body on Mine,Beave,0,0,0.861,0.634,125.004,0.0484,0.174,0.116,4,0.669,11,176640,-6.342,0.541,1
05Sgj1Hx03ZXc57gsV1kfX,2006,It's Goin' Down (feat. Nitti),Yung Joc,0,0,0.577,0.131,84.003,0.0612,0.0986,0,4,0.888,1,241840,-7.702,0.609,0
05ttQVy8s5DONsV35b17Ve,2017,Hit the Fan,Brightside,0,0,0.762,0.313,169.888,0.115,0.0135,0.0575,4,0.484,5,162935,-4.358,0.124,1
05U9c8s9N8YUXNzGv3k4c7,2010,Lady Is A Tramp,glee cast,81,1,0.687,0.341,200.035,0.0531,0.159,0,4,0.326,10,166200,-3.785,0.554,0
05uBLRXG5r06Pv8PnPBHmt,2004,Pen Cap Chew - Demo,Nirvana,0,0,0.811,0.0677,88.642,0.0496,0.0468,0.0183,4,0.499,1,180893,-4.566,0.216,1
05v0aaMIOZvbo43TBqlUgC,2007,I'd Rather Be Sorry - duet with Rita Coolidge,Kris Kristofferson,0,0,0.178,0.183,75.564,0.0272,0.869,1.85E-06,3,0.419,2,190240,-12.454,0.305,1
05wbsMDvcaD56O4SnESOaJ,2005,How To Deal,frankie j,39,1,0.495,0.201,126.12,0.0332,0.0584,0,4,0.749,2,230507,-8.456,0.645,1
05Z7jet4VDNVgNQWcYHnrk,2017,Party,chris brown,40,1,0.576,0.0869,142.096,0.0829,0.0556,0,4,0.762,1,220813,-4.951,0.316,0
05ZACkzW8YbRq3eFgIfSNB,2012,Springsteen,eric church,19,1,0.809,0.185,104.023,0.0255,0.1,9.77E-05,4,0.692,2,263387,-5.935,0.927,1
0621F7y1cX0hJoQFIrrUaZ,2013,Did It For The Girl,greg bates,66,1,0.72,0.33,101.986,0.0237,0.0253,8.72E-06,4,0.66,5,190667,-5.095,0.68,1
066H3CmDCFuQU1fwsecCDc,2009,Trust,keyshia cole,70,1,0.629,0.0626,141.342,0.0442,0.258,0,4,0.391,3,253320,-4.687,0.546,0
067sYyLu6IdRP5bCubdSfl,2000,Rhythm Divine,enrique iglesias,32,1,0.969,0.185,102.035,0.166,0.135,0,4,0.634,0,209467,-2.662,0.417,1
069BiJN23l4p6DoMXS43S8,2002,Some Days You Gotta Dance,dixie chicks,55,1,0.905,0.0357,170.146,0.0685,0.282,0.000456,4,0.626,4,147400,-8.079,0.916,1
069deq5woglvUnWok4MqTe,2011,It's Complicated,A Day To Remember,0,0,0.935,0.0628,195.012,0.157,0.000204,0,4,0.199,1,177240,-3.471,0.637,1
06EL94D0TA27Ik0Ke5usbj,2013,The Way,ariana grande,9,1,0.879,0.0742,82.518,0.147,0.325,0,4,0.644,5,227027,-3.179,0.83,0
06EmqZJolHpHSwNKLHVmqB,2002,Dance With Me,112,39,1,0.68,0.0935,101.652,0.229,0.0679,0,4,0.867,1,295227,-5.508,0.591,0
06EoiPK0mH3PHxH2BKNAJx,2012,Dancin' Away With My Heart,lady antebellum,46,1,0.663,0.291,140.253,0.0274,0.221,0,4,0.572,4,232973,-5.418,0.455,1
06F2OS18YE7AzxG9ZaphRh,2010,Don't Go Breaking My Heart,glee cast,50,1,0.802,0.2,131.854,0.0319,0.144,0,4,0.638,5,219693,-5.115,0.609,1
06FCvd7rrRcF3DdvWH5Isp,2017,Lust.,kendrick lamar,42,1,0.562,0.108,94.011,0.515,0.198,0,4,0.651,3,307880,-9.431,0.581,0
06G1SCVVYRSDCFGMSnDvpv,2009,Right Here (Departed),brandy,34,1,0.682,0.231,92.99,0.0439,0.256,0,4,0.568,8,217947,-5.781,0.366,1
06G2WECaILEJFMD2CWNSiI,2008,"Goodnight, Travel Well",The Killers,0,0,0.453,0.104,127.959,0.0352,0.0202,0.452,4,0.407,11,411373,-10.135,0.0706,0
06gD2ZtK3Dzc1BYqWExQJJ,2018,Broken Halos,Chris Stapleton,45,1,0.575,0.0566,78.341,0.0252,0.133,2.52E-06,4,0.607,8,180907,-7.066,0.504,1
06Gyf2pFDVmN5K8XAawG96,2017,No Cap,future,62,1,0.523,0.352,147.057,0.107,0.00108,0,4,0.8,1,144142,-6.578,0.379,1
06iMqWThw4w8fTFyccvOwr,2001,Ride Wit Me,nelly,3,1,0.692,0.247,101.865,0.0479,0.0668,0,4,0.854,7,291782,-6.625,0.753,1
06iQLLK93Dlv7RcvzmZo2g,2000,Deep Inside Of You,third eye blind,69,1,0.591,0.0725,81.782,0.0242,0.00585,1.9E-05,4,0.502,7,250533,-4.522,0.169,1
06KyNuuMOX1ROXRhj787tj,2016,We Don't Talk Anymore,charlie puth,9,1,0.563,0.179,100.017,0.134,0.621,0,4,0.728,1,217707,-8.053,0.352,0
06oWajZJZJAujUUDFdZ8sl,2016,Queen of Them All,The Cactus Blossoms,0,0,0.189,0.157,83.34,0.0321,0.898,4.36E-05,4,0.4,9,220078,-9.07,0.345,1
06Oyft70TKjhkFmXxjrtS4,2018,No Expectations,Bahamas,0,0,0.431,0.0724,93.133,0.0372,0.579,0.00411,4,0.821,2,210493,-7.339,0.723,1
06Qt6JVdDUX4geCkMx4Yze,2002,Letter to My Daughters,Uncle Kracker,0,0,0.426,0.12,157.058,0.043,0.825,0,3,0.515,2,188333,-7.868,0.792,1
06T10fEzN8ZCcqzQZYA184,2009,Gotta Be Somebody,nickelback,10,1,0.89,0.133,115.998,0.0601,0.000354,0.00165,4,0.536,0,252653,-5.222,0.205,1
06t19EzUmZjesnphr7pyQr,2005,Marathon High School,OCEANLANE,0,0,0.815,0.0811,125.815,0.0403,0.00186,0.00192,4,0.377,0,265373,-5.028,0.521,1
06wycnSfBe2RwSx9nHfPcc,2001,Puffin Lah,Yukmouth,0,0,0.76,0.0621,176.406,0.312,0.00548,0,4,0.554,4,224600,-6.191,0.675,0
06ySRvEnrUxZZ9ml3VO2TY,2005,You're My Better Half,keith urban,33,1,0.747,0.0449,118.054,0.0333,0.0369,1.29E-06,4,0.655,4,239400,-4.41,0.613,1
06YV4yr9sdJqSNj4HjZk2s,2009,White Blank Page,Mumford & Sons,0,0,0.406,0.555,80.082,0.0351,0.2,1.68E-05,4,0.23,6,254160,-9.984,0.303,0
06z57mKeK6jgiT5RlGSA7B,2011,No BS,chris brown,62,1,0.552,0.171,172.072,0.0685,0.202,6.29E-05,4,0.431,1,247013,-8.035,0.106,0
06ZDLodo1UDVavc3MXREZ3,2004,Walked Outta Heaven,jagged edge,6,1,0.616,0.0535,120.129,0.225,0.573,0,4,0.67,10,270880,-6.123,0.523,1
06Zx6ElJsZYYBfBh0FDigl,2003,You're The Only Place,Nick Lachey,0,0,0.441,0.118,103.921,0.0262,0.668,0,4,0.55,11,287173,-7.659,0.147,0
0709StHzSeXpdj2zmqF2o2,2018,Tempo,Chris Brown,88,1,0.482,0.0903,120.959,0.0502,0.192,0,4,0.769,10,218744,-7.205,0.487,1
075DlN1s3ii0KiN9MIXDjW,2002,God Bless America,daniel rodriguez,99,1,0.591,0.497,85.364,0.0381,0.93,0.0379,4,0.16,8,168147,-3.838,0.306,1
07A3gDZJo7rKavXtgEXZY9,2010,This Ain't No Love Song,trace adkins,88,1,0.886,0.125,159.96,0.0597,0.0771,0.000219,4,0.505,4,200680,-4.886,0.591,1
07aAviYHmmianooIQN2JWq,2011,My Man,glee cast,94,1,0.358,0.141,75.892,0.0352,0.732,0,4,0.283,10,135907,-8.837,0.317,0
07d6w3G2QHDPcBcAFkmEwN,2005,Look At Me (I'm A Winner)!,The Aquabats!,0,0,0.949,0.0933,160.028,0.0849,5.88E-05,1.78E-05,4,0.515,9,215293,-5.707,0.893,1
07dtD7iciEL7vHqATMXg3V,2009,What About Now,daughtry,18,1,0.834,0.164,161.972,0.0436,0.0629,0,4,0.363,9,250311,-2.826,0.275,0
07DXC9tg5mySIQfRoVHYmI,2010,Me Against The Music,glee cast,56,1,0.909,0.193,120.011,0.0686,0.0878,0,4,0.829,11,225440,-5.836,0.791,0
07G7QChlEGW0d4goT0AvXU,2012,Sweet Love,chris brown,89,1,0.759,0.235,139.901,0.048,0.00593,0,4,0.631,4,200000,-4.622,0.698,1
07GilNHSfS5oicUgHgU7VG,2016,Hype,drake,33,1,0.62,0.365,129.959,0.195,0.0226,0,4,0.79,7,209413,-8.278,0.236,1
07HPV6hzecJmMJwsIX8YVU,2009,He Could Be The One,hannah montana,10,1,0.883,0.418,125.952,0.0317,0.00178,0,4,0.601,4,180800,-3.914,0.612,1
07JcFKAK1fAzYxAWPaw3O6,2008,I Wish he Didn't Trust Me So Much,Sir Charles Jones,0,0,0.314,0.107,82.004,0.13,0.032,0,4,0.808,10,265200,-12.012,0.541,0
07KpA5ZHXUqHHB7FsfyW9n,2002,Let Me Show You The Way (Out),Toni Braxton,0,0,0.755,0.341,181.972,0.169,0.0362,0.000777,4,0.62,6,258493,-4.782,0.658,0
07mVQTlTYABSSsNNasAPbI,2003,This Is How It Goes,Billy Talent,0,0,0.992,0.0821,107.883,0.0633,0.00028,0.000378,4,0.599,2,207133,-3.34,0.336,0
07NI6CCv57IbIqzy10ddd7,2012,Nobody's Perfect,j. cole,61,1,0.498,0.13,119.988,0.17,0.0974,1.26E-05,4,0.793,8,190653,-11.208,0.427,0
07rhyW77lp2bGv8EQoZy6k,2010,We Are The World 25: For Haiti,artists for haiti,2,1,0.717,0.0786,66.21,0.0882,0.311,0,4,0.348,4,416778,-5.634,0.28,1
07Tx168RSsUS1HqkDIOZbH,2007,Cupid Shuffle,cupid,66,1,0.582,0.2,71.774,0.237,0.191,0,4,0.785,5,231360,-4.877,0.861,0
07tyL71FUf0OrVdXggfYo8,2006,Some Things Never Get Old,Vince Gill,0,0,0.518,0.115,140.665,0.0286,0.39,0.00323,4,0.568,5,249427,-8.216,0.603,1
07WHgamYYrfGoakmUjmbMA,2007,Hot,avril lavigne,95,1,0.938,0.355,144.949,0.0821,0.0173,0,4,0.6,8,202973,-3.806,0.469,1
07WRRF7TKGERmPlhIHsPff,2009,Hello Lonely Woman,Neil Young,0,0,0.469,0.144,107.335,0.171,0.959,0.00875,4,0.715,8,237920,-10.11,0.689,0
07XT5qaHTMhRXeucpuD1wd,2015,Bringing in the Hay,Glenn Simpson,0,0,0.309,0.109,131.114,0.0303,0.875,0.903,4,0.286,2,255363,-14.391,0.0765,1
07zQBNfxQWG6dQZUO4DM9l,2006,That Old Pair Of Jeans,Fatboy Slim,0,0,0.714,0.167,90.014,0.0414,0.0465,1.87E-06,4,0.667,0,283653,-5.32,0.273,1
081t95JRuDUrQYSS3h8iKk,2017,Sober Saturday Night,chris young,47,1,0.672,0.355,139.864,0.0306,0.049,0,4,0.477,1,194560,-5.234,0.263,1
08AX5NXZwSWcfTmjEWCPyF,2004,Precious Box,George Michael,0,0,0.825,0.0817,124.057,0.06,0.0161,7.79E-06,4,0.606,8,459867,-7.634,0.381,1
08bNPGLD8AhKpnnERrAc6G,2018,Friends,Marshmello & Anne-Marie,11,1,0.88,0.128,95.079,0.0504,0.205,0,4,0.626,9,202621,-2.384,0.534,0
08cqYeYWTjDUqNLVOiJMUF,2003,The Jump Off,lil' kim,17,1,0.736,0.0549,104.907,0.378,0.225,0,4,0.837,10,234093,-8.367,0.905,0
08fhbfRSg7eEH0IZT7pB6a,2003,That Girl,marques houston,63,1,0.552,0.221,98.946,0.108,0.548,0,4,0.683,10,215960,-5.139,0.519,1
08gavXombT6KR0af88i9tA,2009,Jump Then Fall,taylor swift,10,1,0.674,0.0832,79.985,0.0276,0.115,0,4,0.618,2,237067,-5.675,0.8,1
08GOEVXupC6ECbulhPGQKm,2001,Stranger In My House,tamia,10,1,0.601,0.147,119.94,0.0297,0.103,0,4,0.676,0,285387,-4.905,0.206,1
08i6Vl4tVJbYw0OjiJWVYv,2006,Feel the Silence,The Goo Goo Dolls,0,0,0.871,0.0929,117.894,0.037,0.00138,5.07E-06,4,0.32,2,230907,-3.906,0.218,1
08IaGkkkxLGSITrkwVP9ua,2016,Make Me Like You,gwen stefani,54,1,0.716,0.105,118.036,0.0484,0.0389,3.21E-05,4,0.737,5,216948,-4.715,0.798,0
08Jg7obBFAye6bCRPcEJMJ,2005,Juicebox,the strokes,98,1,0.981,0.0856,154.995,0.127,0.00166,0.00894,4,0.462,2,194573,-2.371,0.547,0
08kTO4EW0jb07zNsCNM83w,2005,Chariot,gavin degraw,30,1,0.779,0.37,167.172,0.0514,0.0437,0,4,0.281,7,239173,-5.104,0.344,1
08lCIhNvgYSt1n1O7mTTyO,2008,Check Yes Juliet (Run Baby Run),we the kings,70,1,0.916,0.159,166.874,0.0741,0.00287,0,4,0.347,2,220147,-4.197,0.369,1
08N1v3HwtbhYzYRUhnsvJh,2015,Fly Away,5 seconds of summer,100,1,0.886,0.136,92.861,0.0513,0.000699,0,4,0.421,2,212555,-3.117,0.545,1
08N3wNB4s9maD4EvaLmSd5,2012,She Will,lil wayne,3,1,0.827,0.238,99.456,0.0943,0.000186,0,5,0.464,8,307360,-5.176,0.0675,1
08NPIspzvBNj88lHalgA4V,2009,White Liar,miranda lambert,38,1,0.777,0.413,185.04,0.0336,0.0499,0.000742,4,0.35,10,287760,-4.33,0.419,1
08oXMlk6KRvhcnw8V85bIK,2018,Losin' Your Mind,Pride & Glory,0,0,0.8,0.282,150.019,0.0385,0.0354,9.89E-05,4,0.335,2,327827,-4.396,0.402,1
08QMa0YdlIYRY9peDOVCLe,2006,Broken Boy Soldier,The Raconteurs,0,0,0.853,0.334,138.024,0.0589,0.00626,0.224,4,0.401,4,182227,-5.32,0.377,0
08RFEPCI5WGYvfG0bfKhBP,2014,Killing Me with Mercy,Misty Edwards,0,0,0.433,0.107,68.408,0.0495,0.399,0,4,0.283,10,298548,-8.244,0.193,1
08Ty4imIKiJwamGWHuW0y8,2001,Start The Commotion,the wiseguys,31,1,0.979,0.319,119.901,0.0491,0.00039,0.717,4,0.688,1,225360,-4.196,0.958,0
08uGhvS5MfBk7crUCpnjva,2009,Blame It,jamie foxx,2,1,0.614,0.139,176.052,0.103,0.0782,0,4,0.673,7,289747,-5.426,0.362,1
08vaIGm5O2simbUqWaWzTt,2011,Disco Bloodbath Boogie Fever,Alice Cooper,0,0,0.955,0.0461,120.045,0.0683,0.00336,1.23E-06,4,0.558,5,215547,-4.773,0.55,0
08VfGI0aQrha8l1JeTfVOf,2005,Praise His Name,Jeff & Sheri Easter,0,0,0.46,0.099,121.743,0.0321,0.283,0,4,0.528,4,282053,-7.507,0.127,1
08vjsE3N31ai3ARwj5uW2i,2000,Dear Lie,tlc,51,1,0.444,0.179,173.834,0.0293,0.0376,0,4,0.548,0,310760,-8.734,0.243,1
08vtNiIpzYdbSsLCDEfBh3,2009,Human Strain,Slayer,0,0,0.977,0.0792,124.79,0.0793,4.91E-05,0.0228,4,0.542,11,189080,-2.706,0.348,1
08wJ1B9yu9sPeoRa5fbpr3,2017,It Ain't My Fault,brothers osborne,79,1,0.824,0.333,123.011,0.0331,0.00155,0.167,4,0.723,11,216800,-5.911,0.76,0
08WPvDEsHvTFuB9w8tC2OS,2017,Now & Later,sage the gemini,93,1,0.57,0.196,107.059,0.188,0.273,0,4,0.781,11,193181,-5.874,0.858,0
08XAlO8SlW0MWgTDNYkG27,2014,i,kendrick lamar,39,1,0.809,0.72,120.094,0.324,0.708,0,4,0.541,8,336013,-4.286,0.753,1
08Z2hMQDd4UmbHA4m7NZAT,2004,This Kind Of Lonely,Everlast,0,0,0.646,0.401,73,0.0506,0.0975,0.000579,4,0.573,7,212587,-7.134,0.255,1
08Zs7WozVFhEKiD7yrHwYq,2018,Criminal,Natti Natasha x Ozuna,95,1,0.779,0.0718,159.992,0.112,0.0126,0.912,4,0.74,2,231375,-7.824,0.412,0
090R9OdFMbQQksvwuXmNEY,2018,Let It Sing,Kevin Gates,82,1,0.728,0.159,144.964,0.402,0.0392,0,4,0.737,5,195456,-5.498,0.587,0
098lPAWl2OmsCx64TXH5OQ,2008,Believe,staind,83,1,0.736,0.15,113.933,0.0284,0.000659,0.00281,4,0.537,10,257307,-4.721,0.227,0
09b5vch8cDyMN8vYA2lEwk,2009,Closer To Love,mat kearney,91,1,0.601,0.121,104.984,0.0337,0.508,9.33E-06,4,0.641,0,217560,-8.51,0.553,1
09BKt4jvY0KZLwfHfP2EEy,2002,Why Don't We Fall In Love,amerie,23,1,0.764,0.0774,90.027,0.104,0.0804,5.47E-05,4,0.548,11,159787,-6.586,0.661,0
09BS3juEiavURfQXHRDsOZ,2007,Holiness Is Right,Desmond Pringle,0,0,0.668,0.721,113.967,0.0375,0.121,0,3,0.718,5,346080,-7.93,0.714,1
09FofPlGG8SGxccEuUHHJ5,2002,Ticket To Heaven,3 Doors Down,0,0,0.861,0.0861,107.976,0.0318,0.00691,0,4,0.575,7,207533,-4.54,0.386,1
09IOPhEh1OMe0HD9b36FJk,2018,Over Now,Post Malone,24,1,0.761,0.143,163.898,0.0877,0.131,1.6E-06,4,0.559,4,246987,-4.041,0.24,0
09IStsImFySgyp0pIQdqAc,2018,The Middle,"Zedd, Maren Morris & Grey",5,1,0.657,0.112,107.01,0.0449,0.171,0,4,0.753,7,184732,-3.061,0.437,1
09iyGiljLWRYXdRazFkdtJ,2017,I Could Use A Love Song,maren morris,75,1,0.634,0.0866,92.097,0.0468,0.214,0,4,0.638,6,196422,-6.474,0.473,1
09J8gT6njAN4itB7fFZ6qz,2008,People Say a Lot,Carly Simon,0,0,0.732,0.21,147.957,0.0649,0.241,0.000266,4,0.772,5,387960,-6.455,0.63,0
09jPXOz0LS0kpqmkQRaFPO,2011,Help Is On The Way,rise against,89,1,0.953,0.0406,108.04,0.0739,0.000183,0.00186,4,0.347,7,237480,-3.564,0.646,0
09ln4QumFqjIkfCFiW9aRk,2007,(You Want To) Make A Memory - Pop Album Version,Bon Jovi,0,0,0.44,0.12,147.96,0.0263,0.117,0.000111,4,0.496,0,276453,-7.355,0.208,1
09mhA1SJjMHniZPF4Hcihn,2016,Company,justin bieber,53,1,0.797,0.0846,94.948,0.0614,0.132,0,4,0.59,4,208120,-4.901,0.425,0
09ml9rVHNtfvr6jJZPrcPX,2014,Walla Walla,Glass Animals,0,0,0.619,0.53,185.911,0.0803,0.000187,0.0447,4,0.477,4,217173,-8.25,0.615,0
09MQwsUkzi29VEQLsUBSvX,2010,Hello,glee cast,35,1,0.3,0.117,121.766,0.0335,0.812,0,4,0.586,7,206040,-9.517,0.319,0
09o7yv95LzAsVasizyyfbo,2004,The Mule Session,Adam Sandler,0,0,0.343,0.425,168.242,0.479,0.962,0,4,0.493,9,225667,-12.934,0.437,1
09oSO8PuC58FHuuvtaAx6q,2000,Moving to Bohemia,Geddy Lee,0,0,0.856,0.377,123.082,0.0348,0.000267,0.00352,4,0.547,4,265218,-6.792,0.349,0
09pmsqOKBDFt34lo8VivAw,2014,America Will Always Stand,2014 Golden Cove,0,0,0.25,0.282,141.093,0.0269,0.492,0.000817,4,0.432,9,238055,-14.412,0.235,1
09QlRNe1CHMcF7VYwsWHfI,2017,Hard To Say Goodbye,Washed Out,0,0,0.778,0.218,113.993,0.0361,0.114,0.323,4,0.709,10,252920,-5.59,0.723,0
09SNuR471zu5nVvC4IVG8j,2018,Dame Tu Cosita (feat. Cutty Ranks),El Chombo Featuring Cutty Ranks,36,1,0.925,0.277,110.017,0.156,0.0348,0,4,0.891,2,152000,-5.271,0.692,1
09SqFm1irRcM5qXFpuVqm5,2008,Wanna Be Startin' Somethin' 2008,michael jackson,81,1,0.946,0.104,121.941,0.0814,0.107,0.000155,4,0.829,5,230027,-4.897,0.31,1
09tyJ0VvbLty84iHIV3WQn,2003,Listen to the Band - Single Version,The Monkees,0,0,0.659,0.499,184.38,0.0625,0.116,2.95E-05,4,0.26,2,149107,-8.98,0.538,1
09Ua1o00SlYsiN7Mn3t7ji,2015,What Kind Of Man,florence + the machine,88,1,0.648,0.129,113.047,0.0425,0.0229,0,4,0.314,11,216176,-4.556,0.153,0
09unJ076NGDHJYr9zk5Iwx,2003,Think Y'all Know (feat. Mike Shorey),Fabolous,0,0,0.622,0.638,90.836,0.32,0.464,0,4,0.879,10,200227,-5.189,0.776,0
09UPJG2rIMO1PPhV476e09,2010,Get Back In My Life,Maroon 5,0,0,0.925,0.137,111.96,0.0273,0.000277,0,4,0.756,11,217893,-3.841,0.908,1
09zAj2hIStSo9m8UmkcsTw,2012,Givin' It Up,Mango Kingz,0,0,0.605,0.0698,119.996,0.0459,0.309,0.000469,4,0.845,7,233951,-8.209,0.946,1
09ZcYBGFX16X8GMDrvqQwt,2011,For The First Time,the script,23,1,0.629,0.183,173.794,0.0287,0.0328,0,4,0.396,9,252853,-4.78,0.358,1
0a0HVlMAWI25EDo9Hr7aR7,2003,"Can't Stop, Won't Stop",young gunz,14,1,0.809,0.371,99.989,0.224,0.00837,0,4,0.873,6,262800,-5.185,0.755,0
0A2lJqfi04TKDTJYoKBxa9,2013,Memories Back Then,hustle gang,88,1,0.504,0.136,130.01,0.0524,0.115,0,4,0.796,2,304320,-10.989,0.221,0
0a3KWFyJEaOBOGKjTGOoN8,2016,Night's On Fire,david nail,81,1,0.779,0.386,164.029,0.0432,0.247,2.71E-06,4,0.539,4,189507,-4.139,0.705,1
0a4HeUWIwZT3DyksPbHwbg,2015,Dance Magic,My Little Pony,0,0,0.718,0.275,130.039,0.0367,0.104,5.63E-06,4,0.841,7,124887,-4.169,0.937,0
0a4HnQAiD08Yg8z30yfPhI,2010,I Am,mary j. blige,55,1,0.718,0.405,170.017,0.256,0.151,0,4,0.459,11,203520,-3.511,0.565,0
0A5txEnRDBBBKK1wGR88xS,2012,The Massacre of Glencoe,The Real McKenzies,0,0,0.857,0.0347,122.552,0.049,0.03,0,4,0.492,3,161613,-3.38,0.823,1
0a7BloCiNzLDD9qSQHh5m7,2006,"Dance, Dance",fall out boy,9,1,0.961,0.078,114.492,0.139,0.00494,0,4,0.616,11,180267,-3.144,0.523,0
0A8OXDcLHytptun6nLWqL1,2006,"Breathe In, Breathe Out, Move On",Jimmy Buffett,0,0,0.484,0.285,112.721,0.0272,0.391,4.58E-06,4,0.566,11,197307,-6.815,0.316,1
0a8uknDuoiWLuACnaLPlgr,2012,Faded,tyga,33,1,0.631,0.323,95.075,0.241,0.0196,0,4,0.841,1,213467,-8.755,0.328,1
0A9ggxfT4elRxxwKdNqY5o,2004,Window on the World,Jimmy Buffett,0,0,0.769,0.0859,115.426,0.0284,0.201,0.0271,4,0.671,4,215547,-6.483,0.902,1
0aAiSQEVaSSHrwaLvdmL71,2011,Afraid To Sleep,vicci martinez,78,1,0.824,0.199,119.968,0.0337,0.0363,0,4,0.609,11,200773,-4.03,0.453,0
0aaj7vIdjmk2xHHxL3Mj12,2005,The English Patient,City of Prague Orchestra,0,0,0.231,0.0816,85.964,0.0372,0.835,0.937,4,0.136,11,267133,-13.775,0.0372,0
0AANZ6DP0mdWbjgTJVxM2z,2013,Another Galaxy,Natti,0,0,0.727,0.0627,176.036,0.212,0.0195,0.00356,4,0.55,1,239347,-9.173,0.329,1
0AAyo5bMIVgVxv9DF6XV2B,2016,Keep The Family Close,drake,68,1,0.565,0.381,76.278,0.073,0.137,0,4,0.302,9,328907,-7.663,0.214,0
0AbcnB4EltdtHr2hsWurru,2003,Daddy Don't Mind - 2003 Remaster,The Hollies,0,0,0.858,0.239,117.466,0.0699,0.302,1.51E-06,4,0.712,11,214813,-5.708,0.889,0
0abPfPdXIXIjjIMSTZKmoY,2014,Don't Explain,Dexter Gordon,0,0,0.0857,0.105,58.412,0.0362,0.952,0.153,4,0.534,5,366600,-16.023,0.16,1
0abWlmYY3pUiUYskA2UzfC,2007,Tarantula,the smashing pumpkins,54,1,0.989,0.0395,76.818,0.314,0.000143,0.751,4,0.32,6,230160,-4.133,0.238,1
0AByf8LXqfnKa1UW7kbxsr,2002,I Can't See New York,Tori Amos,0,0,0.401,0.0762,101.636,0.0271,0.876,0.0941,4,0.459,5,434907,-11.675,0.18,0
0AcLrSfAEBQcUnHOTm5pXg,2000,Get It On Tonite,montell jordan,4,1,0.494,0.0633,99.003,0.0786,0.278,4.69E-05,4,0.806,10,277413,-9.973,0.861,0
0ACUDVTtBKgPLo1R9Mj43L,2000,(If You Want It) Do It Yourself,Gloria Gaynor,0,0,0.895,0.197,110.354,0.126,0.144,1.18E-05,4,0.686,6,170867,-6.731,0.729,0
0Ad8AhpohzdxXOtaDo1MEf,2001,Warrior In Woolworth,X-Ray Spex,0,0,0.727,0.14,150.29,0.0468,0.0908,9.82E-06,4,0.413,3,186973,-7.01,0.831,1
0ADeGwDTJeifCfeNA33kd9,2005,I Hate It When That Happens to Me,John Prine,0,0,0.169,0.12,198.056,0.0436,0.901,0,3,0.442,7,169613,-13.409,0.394,1
0AdjJ2SaOeb5bPJ67nDbsW,2016,From The Ground Up,dan + shay,48,1,0.586,0.121,101.214,0.0262,0.356,0,4,0.524,9,254293,-5.431,0.285,1
0aDPNOG0RKT9NxNe5gT6Oa,2018,Still Want U,ZHU,0,0,0.507,0.154,97.009,0.354,0.0916,2.34E-05,4,0.863,11,213026,-7.048,0.238,0
0adTN3vBO3pimO3yfxm9vg,2011,Dirt Road Anthem,jason aldean,9,1,0.739,0.12,127.04,0.0352,0.32,2.36E-06,4,0.677,2,229413,-5.068,0.658,1
